PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
39969,2025-10-20,11:31:53,00:39,74.4,0.0,3696,491974576,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:31:54,00:40,46.4,0.0,12560,479092656,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:31:55,00:41,21.0,0.1,38624,491925424,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:31:56,00:42,15.4,0.1,38624,491925424,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:31:57,00:43,13.6,0.1,38624,491925424,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:31:59,00:45,16.0,0.1,38624,491925424,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:00,00:46,78.4,0.1,38768,485492656,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:01,00:47,99.6,0.1,38800,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:02,00:48,17.4,0.1,38800,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:03,00:49,17.7,0.1,38800,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:04,00:50,19.7,0.1,38800,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:05,00:51,22.0,0.1,38800,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:06,00:52,20.4,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:07,00:53,21.1,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:08,00:54,22.2,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:09,00:55,17.8,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:10,00:56,23.1,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:11,00:57,20.1,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:12,00:58,19.2,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:13,00:59,21.4,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:14,01:00,21.6,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:15,01:01,20.1,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:16,01:02,11.5,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:17,01:04,17.9,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:19,01:05,18.9,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:20,01:06,15.1,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:21,01:07,15.1,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:22,01:08,15.6,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:23,01:09,15.6,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:24,01:10,15.2,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:25,01:11,24.9,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:26,01:12,23.8,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:27,01:13,23.9,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:28,01:14,24.6,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:29,01:15,24.2,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:30,01:16,11.9,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:31,01:17,26.7,0.1,38816,466020272,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:32,01:18,13.8,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:33,01:19,14.7,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:34,01:21,14.1,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:36,01:22,13.2,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:37,01:23,12.9,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:38,01:24,13.0,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:39,01:25,18.7,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:40,01:26,19.9,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:41,01:27,19.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:42,01:28,16.8,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:43,01:29,21.2,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:44,01:30,23.8,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:45,01:31,14.1,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:46,01:32,23.2,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:47,01:33,22.4,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:48,01:34,24.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:49,01:35,21.0,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:50,01:36,17.7,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:51,01:37,21.7,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:52,01:38,15.0,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:53,01:39,22.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:54,01:40,19.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:55,01:41,16.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:56,01:42,21.5,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:57,01:44,16.2,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:32:59,01:45,13.0,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:00,01:46,19.7,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:01,01:47,19.2,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:02,01:48,24.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:03,01:49,23.5,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:04,01:50,24.4,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:05,01:51,22.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:06,01:52,15.3,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:07,01:53,19.6,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:08,01:54,82.5,0.1,38848,453138352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:09,01:55,33.3,0.0,23232,504669360,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:10,01:56,73.1,0.0,27168,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:11,01:58,22.6,0.0,10688,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:13,02:00,3.7,0.0,11264,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:15,02:01,30.0,0.0,11264,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:16,02:02,94.3,0.0,14016,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:17,02:03,58.5,0.0,14320,491786880,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:19,02:05,3.9,0.0,15728,491786880,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:20,02:06,15.6,0.0,15760,491786880,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:21,02:07,26.3,0.0,4160,491786880,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:22,02:08,93.2,0.0,8320,491786880,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:24,02:10,16.3,0.0,2528,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:25,02:11,19.6,0.0,4976,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:26,02:13,45.0,0.0,6208,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:28,02:14,70.3,0.0,7424,491787440,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:29,02:15,70.4,0.1,38768,492698800,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:30,02:16,17.7,0.1,38768,491650224,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:31,02:17,18.4,0.1,38768,491650224,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:32,02:18,13.0,0.1,38768,491650224,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:33,02:19,15.0,0.1,38768,491650224,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:34,02:20,95.4,0.1,38784,456449200,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:35,02:21,18.3,0.1,38784,453004464,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
39969,2025-10-20,11:33:36,02:22,13.9,0.1,38784,453004464,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 4998_2_bench.py
