PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
90121,2025-10-20,13:05:29,00:23,43.3,0.6,422016,485608432,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:30,00:24,96.8,0.6,422016,485608432,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:31,00:25,77.6,0.2,146816,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:32,00:26,56.4,0.2,157888,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:33,00:27,21.6,0.2,156816,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:34,00:28,19.6,0.2,158096,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:35,00:29,20.0,0.2,158144,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:36,00:30,16.6,0.2,158144,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:37,00:31,96.6,0.2,158272,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:38,00:32,34.3,0.2,160176,492055536,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:39,00:33,18.4,0.3,226880,492061680,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:40,00:34,8.6,0.3,234256,492061680,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:41,00:36,20.2,0.4,235040,492062240,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:43,00:37,20.8,0.4,235040,492062240,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:44,00:38,21.5,0.4,235040,492062240,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:45,00:39,95.3,0.4,235072,466351648,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:46,00:40,114.5,0.4,235072,450233888,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:47,00:41,65.9,0.4,235072,430808608,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:48,00:42,15.5,0.4,235072,430808608,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:49,00:43,15.4,0.4,235072,430808608,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:50,00:44,20.8,0.4,235072,430808608,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:51,00:45,15.3,0.4,235088,430808608,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:52,00:46,20.4,0.4,235104,430808048,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:53,00:47,17.5,0.4,235104,430808048,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:54,00:48,21.1,0.4,235104,430808048,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:55,00:49,21.2,0.4,235104,430808048,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:56,00:50,14.9,0.4,235104,430808048,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:57,00:51,19.1,0.4,235104,430808048,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:58,00:52,51.9,0.4,235104,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:05:59,00:53,15.6,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:00,00:54,20.5,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:01,00:55,15.4,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:02,00:56,19.0,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:03,00:57,20.5,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:04,00:58,16.0,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:05,01:00,17.0,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:07,01:01,16.5,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:08,01:02,49.4,0.4,235264,434031600,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:09,01:03,22.8,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:10,01:04,14.5,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:11,01:05,17.8,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:12,01:06,20.8,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:13,01:07,19.5,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:14,01:08,20.2,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:15,01:09,15.7,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:16,01:10,19.1,0.4,236032,446925808,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:17,01:11,99.7,0.4,236896,466268144,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:18,01:12,100.9,0.4,237104,479162352,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:19,01:17,13.5,0.3,228992,485609456,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:24,01:18,87.0,0.3,224256,485610016,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:25,01:19,95.0,0.3,224144,485610016,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:26,01:20,38.1,0.3,224688,485610016,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:27,01:21,36.2,0.3,209408,485610016,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:29,01:23,53.9,0.2,148768,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:30,01:24,33.8,0.2,149472,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:31,01:25,64.5,0.2,148896,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:32,01:26,98.3,0.2,157728,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:33,01:27,30.9,0.2,126896,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:34,01:28,15.3,0.2,132672,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:35,01:29,17.0,0.2,126464,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:36,01:30,25.9,0.2,126592,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:37,01:31,97.1,0.2,126592,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:38,01:32,37.4,0.2,127104,492057120,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:39,01:33,22.5,0.3,210032,492194336,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:40,01:34,5.8,0.3,210896,492194336,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:41,01:36,17.1,0.3,210896,492194336,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:43,01:37,19.2,0.3,210896,492194336,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:44,01:38,15.1,0.3,210896,492194336,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:45,01:39,107.6,0.3,210912,460036640,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:46,01:40,118.7,0.3,210928,447142432,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:47,01:41,31.5,0.3,210960,430940704,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:48,01:42,16.1,0.3,210960,430940704,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:49,01:43,19.5,0.3,210960,430940704,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:50,01:44,39.6,0.3,210944,430940704,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:51,01:45,13.7,0.3,210944,430940704,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:52,01:46,18.1,0.3,210928,430940144,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:53,01:47,18.4,0.3,210928,430940144,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:54,01:48,20.6,0.3,210928,430940144,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:55,01:49,19.7,0.3,210928,430940144,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:56,01:50,21.4,0.3,210928,430940144,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:57,01:51,93.0,0.3,211088,434163696,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:58,01:52,92.9,0.3,211088,434163696,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:06:59,01:53,35.7,0.3,212000,447057904,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:00,01:54,16.7,0.3,212000,447057904,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:01,01:55,13.5,0.3,212000,447057904,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:02,01:56,20.7,0.3,212000,447057904,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:04,01:58,16.0,0.3,212000,447057904,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:05,01:59,20.5,0.3,212000,447057904,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:06,02:00,99.9,0.3,213136,472846320,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:07,02:01,100.7,0.3,213408,485740528,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:08,02:07,0.7,0.2,154256,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:14,02:08,12.1,0.2,150816,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:15,02:09,17.4,0.2,150752,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:16,02:10,47.5,0.2,150768,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:17,02:11,96.3,0.2,150768,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:18,02:12,36.4,0.2,146880,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:19,02:13,60.3,0.2,106848,492187632,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:20,02:14,12.7,0.2,109904,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:21,02:15,16.4,0.1,74368,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:22,02:17,15.3,0.1,74384,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:24,02:18,35.7,0.1,74160,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:25,02:19,72.6,0.1,68896,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:26,02:20,68.0,0.1,75088,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:27,02:21,49.7,0.1,73952,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:28,02:22,70.5,0.1,53232,492188192,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
90121,2025-10-20,13:07:29,02:23,42.3,0.2,148784,492195360,/opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python 2500_2500_bench.py
